Data;Ora GMT;LatN;LonE;Prof (Km);Md;Ml;Area
20/01/2000;00:54:46;37.713;15.02;0.97;1.7;;1.0 km est Montagnola (Schiena dell'Asino)
21/01/2000;00:38:45;37.712;15.021;0.89;1.7;;1.0 km est Montagnola (Schiena dell'Asino)
21/01/2000;00:35:54;37.722;15.013;2.88;1.5;;0.5 km N Montagnola
23/01/2000;00:03:03;37.735;15.043;2.77;1.9;;M. Centenari
21/01/2000;00:49:42;37.523;14.645;12.7;2.1;;3,5 Km NNW Castel di Iudical
22/01/2000;00:44:04;37.768;15.099;3.56;1.5;;3.5 km NNW Fornazzo
04/01/2000;00:12:24;37.658;14.482;27;2;;Agira
24/01/2000;00:51:47;37.451;14.761;15.5;1;;10 Km NNE Ramacca
24/01/2000;00:38:08;37.469;14.765;14.4;2.5;;10 Km NNE Ramacca
25/01/2000;00:37:38;37.706;15.008;1.58;1;;1.0 km Sud Montagnola
27/01/2000;00:17:12;37.746;15.007;11.32;1.7;;Torre del Filosofo
28/01/2000;00:35:55;37.68;15.214;-0.5;1.3;;4 km a NE di Pozzillo
29/01/2000;00:41:04;37.737;15.075;6.33;1.6;;Monte Fontane
31/01/2000;00:12:01;37.736;15.11;6.06;1.5;;Milo
27/01/2000;00:35:34;36.726;14.771;14.5;2.3;;1,7 Km Nord Marina di Modica
30/01/2000;00:52:13;38.25;15.062;11.34;2.5;;Golfo di Patti
30/01/2000;00:54:02;38.257;15.029;11.43;2.2;;Golfo di Patti
30/01/2000;00:24:45;38.234;15.05;12.31;1.6;;Golfo di Patti
30/01/2000;00:52:12;38.286;15.184;7.8;2.6;;Golfo di Milazzo
01/02/2000;00:26:36;37.725;14.986;5.6;1.7;;1 Km SW M.te Frumento Supino
01/02/2000;00:09:17;37.71;14.874;6.17;1.3;;3 Km W M. Intraleo
01/02/2000;00:26:47;37.72;14.918;3.21;2.8;;M. Intraleo
01/02/2000;00:38:40;37.704;14.877;8.54;2;;2 Km SW M. Intraleo
01/02/2000;00:15:51;37.703;14.867;6.12;1.8;;4 km SW M. Intraleo
29/01/2000;00:39:12;37.735;15.094;5.46;1.2;;Fornazzo
01/02/2000;00:45:59;37.747;15.009;11.96;1.2;;2.0 km SE Crateri centrali
01/02/2000;00:48:58;37.728;14.992;3.38;1.2;;2.5 km SE Mt. Minardo
01/02/2000;00:54:33;37.167;14.752;14.9;1.1;;Vizzini
01/02/2000;00:46:51;37.699;15.525;24.2;2.2;;28 Km Est Riposto
03/02/2000;00:47:03;37.166;14.757;14.8;1.4;;Vizzini
02/02/2000;00:28:28;37.695;15.002;13.9;1.9;;M.ti Silvestri
02/02/2000;00:18:37;37.06;15.619;23.8;1.2;;29 Km Est Siracusa
05/10/1999;00:38:43;37.74;15.03;24.4;2.2;;Montagnola
06/10/1999;00:00:21;37.392;14.653;35.6;1;;3,7 Km Ovest Ramacca
06/10/1999;00:59:54;37.721;14.872;4.8;1.7;;Monte Minardo
12/10/1999;00:48:18;36.975;15.04;13.9;0.9;;7 Km SSW Canicattini
22/01/2000;00:45:49;37.238;15.172;12.4;1;;Augusta
22/01/2000;00:58:50;37.126;16.08;21.6;2;;70 Km Est Siracusa
06/10/1999;00:42:50;36.543;14.935;0;1.9;;23,8 Km SW Portopalo
05/02/2000;00:14:58;37.764;14.999;12.45;1.5;;1.0 km Nord Cratere Centrale
05/02/2000;00:42:35;37.756;14.998;12.36;1.3;;1.0 km Est Cratere Centrale
05/02/2000;00:37:48;37.756;15;12.51;1.4;;1.0 km Nord-Est Cratere Centrale
05/02/2000;00:21:25;37.75;14.987;5.99;2.8;;1.0 km SW Cratere Centrale
05/02/2000;00:14:38;37.754;14.987;8.9;1.9;;1.5 km SW Cratere Centrale
05/02/2000;00:58:06;37.742;15.048;4.48;1.5;;1.0 km NE Mt. Centenari
05/02/2000;00:07:33;37.748;14.975;6.79;2.5;;1.0 km Est Cratere Centrale
06/02/2000;00:47:59;37.734;14.969;11.4;1.6;;Area sommitale Etna
06/02/2000;00:08:29;37.554;14.683;25.6;1.5;;2 Km SSW Catenanuova
05/02/2000;00:10:14;37.753;14.99;3.39;2.4;;Cratere Centrale
05/02/2000;00:16:44;37.761;14.976;7.46;1.3;;2.0 km Est Cratere Centrale
05/02/2000;00:00:12;37.741;15.066;4.7;1;;1.0 km SW Mt. Fontane
07/02/2000;00:19:43;37.695;14.998;5.5;1.8;;1 Km NE da M. Vetore
21/08/1999;00:04:39;38.189;15.349;12.67;2.3;;Monforte San Giorgio
07/10/1999;00:01:28;38.105;15.869;9.92;2.5;;Calabria Meridionale
08/11/1999;00:26:10;38.185;15.025;14.33;2.1;;Golfo di Patti
19/11/1999;00:30:42;38.362;15.651;14.04;2.1;;Tirreno Meridionale
20/11/1999;00:39:42;38.078;15.725;7.87;1.9;;Calabria Meridionale
25/11/1999;00:39:49;38.124;14.978;12.51;2.3;;Val Demone
06/12/1999;00:26:26;37.992;15.133;8.08;1.7;;Novara di Sicilia
10/12/1999;00:46:23;38.11;15.568;8.91;1.9;;Stretto di Messina
25/12/1999;00:35:54;38.042;15.207;5.88;1.9;;Rod Milici
01/02/2000;00:46:39;38.117;15.163;9.27;2.4;;Golfo di Patti
09/02/2000;00:33:03;37.716;14.995;8.74;2;;1 km SW Montagnola
08/02/2000;00:12:13;38.062;15.747;6;1.6;;Reggio Calabria
08/02/2000;00:19:19;37.863;15.862;28.42;1.7;;Ionio a Sud della Calabria
08/02/2000;00:18:52;37.84;15.619;31.3;2.1;;Ionio a Sud della Calabria
01/02/2000;00:44:13;37.705;14.876;6.66;1.6;;4 km SW M. Intraleo
07/02/2000;00:51:09;37.718;15.051;3.43;1.1;;M. Pomiciaro
10/02/2000;00:53:40;37.643;14.915;10.73;2.4;;3 km NE S.Maria di Licodia
08/02/2000;00:19:39;37.876;15.61;30.34;2.8;;Ionio a Sud della Calabria
10/02/2000;00:26:58;37.63;14.949;4.2;1.8;;Ragalna
10/02/2000;00:41:21;37.641;14.962;2.65;1.9;;Ragalna
10/02/2000;00:52:41;37.415;14.828;17;0.6;;12 Km ENE Ramacca
11/02/2000;00:15:03;38.156;15.274;14.63;1.8;;In prossimit di Milazzo
12/02/2000;00:57:23;37.1;15.378;18.7;2.9;;8 Km ENE Siracusa
14/02/2000;00:48:29;37.74;15.042;4.41;1.9;;M. Centenari
13/02/2000;00:19:35;37.764;14.977;4.28;1.5;;1 km SW P.ta Lucia
13/02/2000;00:05:34;37.756;15.068;5.59;1.5;;2.5 km SE Mt. Frumento delle Concazze
13/02/2000;00:07:46;37.735;15.099;5.7;1.3;;1 km SE Mt. Fontane
14/02/2000;00:09:40;37.666;14.967;5.02;2.7;;M. Parmentelli
14/02/2000;00:06:43;37.682;14.97;5.15;2.3;;M. Parmentelli
14/02/2000;00:40:45;37.668;14.967;3.18;2.8;;M. Parmentelli
14/02/2000;00:08:24;37.685;14.98;4.71;1.5;;M. Parmentelli
15/02/2000;00:29:52;37.73;15.044;3.28;1.9;;M. Centenari
14/02/2000;00:06:02;37.638;14.957;6.52;1.9;;3.5 km S M. Parmentelli
14/02/2000;00:17:41;37.11;15.387;16;1.5;;9 Km ENE Siracusa
15/02/2000;00:53:18;37.695;14.908;14.45;1.4;;2.5 km SE M. Turchio
16/02/2000;00:44:35;37.674;14.968;8.83;2;;1 km S M. Parmentelli
17/02/2000;00:12:36;36.907;15.639;12.4;1.5;;44 Km Est Avola
12/02/2000;00:12:17;37.648;15.943;17.4;2.5;;68 Km ENE Acireale
18/02/2000;00:37:18;37.694;15.074;4.23;1.1;;M. Arcimis
20/02/2000;00:10:16;37.622;14.937;13.1;1.3;;1,7 Km SW Ragalna
20/02/2000;00:44:21;37.651;14.973;10.8;1.7;;2,5 Km NE Ragalna
20/02/2000;00:44:05;37.593;14.938;10.02;1.3;;2.5 km NW Ragalna
21/02/2000;00:50:51;37.954;15.552;13.64;1.5;;Area dello Stretto di Messina
23/02/2000;00:04:10;37.568;15.611;26.9;1.8;;39 Km Est Acireale
22/02/2000;00:03:04;37.892;15.524;21.8;1.8;;M. Ionio
26/02/2000;00:07:53;37.734;15.08;4.67;1.4;;1.5 km S M.Fontane
26/02/2000;00:42:58;37.739;15.085;5.01;1.1;;M. Fontane
27/02/2000;00:55:11;37.745;14.965;8.29;1.9;;Mt. Palestra
28/02/2000;00:24:07;37.341;14.846;13.7;0.5;;5 Km Nord Scordia
02/03/2000;00:50:37;37.415;14.489;15.4;1.9;;11 Km NE Piazza Armerina
03/03/2000;00:40:31;36.402;15.566;7;2.1;;49 Km SE Portopalo
04/03/2000;00:43:10;37.74;14.936;8.12;1.1;;Monti Nespole
06/03/2000;00:17:52;37.728;15.017;2.06;1.1;;1 Km NE Montagnola
06/03/2000;00:52:50;37.716;15.015;11.3;1.1;;Montagnola
08/03/2000;00:05:45;38.233;15.747;13.42;1.3;;Scilla
09/03/2000;00:51:31;37.761;14.898;20.94;2.1;;4.5 km SW M.Maletto
08/03/2000;00:53:21;37.759;14.987;9.09;1.5;;Cratere centrale
08/03/2000;00:56:47;37.795;14.913;10.5;1.5;;2 km W M.Maletto
08/03/2000;00:57:38;37.796;14.916;9.9;1.3;;2 km W M.Maletto
09/03/2000;00:41:58;37.8;14.949;9;1.5;;M.Maletto
09/03/2000;00:33:29;37.044;15.11;21;1.5;;4,2 Km Est Canicattini
10/03/2000;00:16:15;37.782;15.089;8.69;1.5;;1 km E Due Monti
08/03/2000;00:01:56;38.221;15.746;11.75;1.3;;Scilla
08/03/2000;00:21:22;38.22;15.751;11.3;1;;Scilla
08/03/2000;00:21:31;38.219;15.756;11.93;2;;Scilla
08/03/2000;00:24:11;38.219;15.745;11.53;1.4;;Scilla
09/03/2000;00:42:19;38.222;15.752;11.68;1.1;;Scilla
09/03/2000;00:00:05;38.22;15.749;11.87;1.1;;Scilla
09/03/2000;00:23:53;38.223;15.754;11.75;1.4;;Scilla
09/03/2000;00:22:42;38.233;15.739;11.67;1;;Scilla
09/03/2000;00:22:46;38.229;15.743;9.99;1.5;;Scilla
09/03/2000;00:26:27;36.612;14.994;3.9;2;;14,5 Km SW Pachino
09/03/2000;00:28:19;38.222;15.749;12.78;1.3;;Scilla
06/03/2000;00:42:24;37.236;16.1;7.1;1.9;;74 Km NE Siracusa
09/03/2000;00:08:01;37.082;15.077;7.4;1.1;;4 Km SW Solarino
08/03/2000;00:38:43;38.233;15.753;11.59;2.9;;Scilla
11/03/2000;00:00:09;37.677;15.044;5.34;2;;circa 1 km SSE di M. Salto del Cane
11/03/2000;00:16:32;37.674;15.048;6.19;1.7;;circa 1 km S di M. Salto del Cane
11/03/2000;00:34:51;37.781;15.041;21.89;2;;circa 1.2 km NNE di M. Frumento delle Concazze
15/03/2000;00:51:38;37.689;15.003;12.99;1.6;;1 km W M. Serra Pizzuta Galvarina
17/03/2000;00:52:44;38.005;15.922;9.75;3.8;;
17/03/2000;00:37:21;38.016;15.888;10.43;2.4;;
17/03/2000;00:35:05;38.003;15.92;10.79;3.5;;
17/03/2000;00:45:57;38.034;15.894;9.86;2.5;;
17/03/2000;00:36:38;37.68;15.072;4.17;1.5;;2.4 KM NE Tardaria
17/03/2000;00:58:49;38.034;15.9;10.24;2.4;;
17/03/2000;00:19:35;38.007;15.852;11.9;2.3;;
17/03/2000;00:10:50;38.024;15.856;11.09;2.3;;
17/03/2000;00:32:08;38.023;15.866;10.19;2.4;;
17/03/2000;00:21:05;38.034;15.877;9.46;2.1;;
17/03/2000;00:13:06;38.018;15.881;10.19;2.1;;
17/03/2000;00:13:28;38.016;15.878;8.08;2.1;;
17/03/2000;00:02:04;38.034;15.86;10;2.2;;
13/03/2000;00:04:10;37.807;14.922;9.72;1.3;;7.8 Km NE Bronte
18/03/2000;00:57:58;38.007;15.867;9.9;2;;
18/03/2000;00:58:19;38.024;15.859;10.3;2.1;;
18/03/2000;00:36:01;38.034;15.872;9.08;1.9;;
18/03/2000;00:31:30;38.034;15.853;11.39;1.7;;
19/03/2000;00:40:13;37.739;14.971;6.81;2.3;;1 Km SE Mt. Palestra
19/03/2000;00:01:47;38.063;15.652;13.79;1.6;;Reggio Calabria
19/03/2000;00:33:19;37.035;14.971;15.7;1.2;;6,6 Km SE Palazzolo Acreide
18/03/2000;00:41:18;38.015;15.893;8.02;1.6;;
20/03/2000;00:43:25;37.747;15.029;6.17;2.1;;1.5 km NW M. Centenari
18/03/2000;00:42:34;37.716;14.967;4.87;1.2;;M. Scavo
21/03/2000;00:25:54;37.724;14.906;11.41;1.6;;2.6 km SW M. Intraleo
22/03/2000;00:26:44;37.78;14.977;6.64;1.7;;1.7 km NW P.ta Lucia
21/03/2000;00:38:14;37.731;14.91;12.71;1.2;;1 km NW M. Intraleo
21/03/2000;00:30:44;38.006;15.912;7.23;1.8;;
22/03/2000;00:28:59;37.745;14.997;6.12;1.5;;M. Frumento Supino
23/03/2000;00:46:10;37.741;14.927;2.75;1.5;;2 km W M. Palestra
22/03/2000;00:17:19;37.646;16.369;11.9;3.3;;M. Ionio
23/03/2000;00:24:39;37.667;14.957;3.8;2.1;;1.5 km SW M. Parmentelli
23/03/2000;00:45:33;37.679;14.951;6.25;1.7;;1.5 km SW M. Parmentelli
23/03/2000;00:52:52;37.679;14.949;4.53;1.8;;2 km SW M. Parmentelli
23/03/2000;00:29:13;37.743;15.01;3.94;1.1;;2 km NW M. Centenari
23/03/2000;00:02:25;37.738;15.211;1.68;1.4;;Riposto
25/03/2000;00:47:31;37.845;15.03;21.25;1.9;;3.5 km NW V.gio Turistico Mareneve
24/03/2000;00:00:38;37.694;15.16;1.67;1.4;;1 km S. Venerina
26/03/2000;00:21:17;37.727;15.018;10.45;2.2;;1.5 km NE Montagnola
25/03/2000;00:11:46;37.804;15.051;18.49;1.2;;2.5 km SE M. Frumento
27/03/2000;00:42:25;38.034;15.912;5.78;1.8;;
27/03/2000;00:13:08;37.099;15.309;20.5;1.1;;2 Km NE Siracusa
27/03/2000;00:37:26;37.73;15.016;1.75;1.2;;1.5 Km E M. Frumento Supino
30/03/2000;00:32:28;39.331;15.641;150;4;;Calabria
29/03/2000;00:45:47;37.791;14.919;10.3;1.7;;7 Km ENE Bronte
30/03/2000;00:48:03;37.228;14.482;27.7;1.8;;3,5 Km W Caltagirone
30/03/2000;00:32:24;37.75;15.087;6.3;2.5;;1 km a SE del Rif. Citelli
30/03/2000;00:28:19;37.743;15.092;7.31;2.3;;2 Km Ovest Fornazzo (M. Fontane)
30/03/2000;00:40:55;37.743;15.077;9.35;1.9;;3 Km Ovest Fornazzo (1Km NO M. Fontane)
30/03/2000;00:25:58;37.747;15.091;8.6;1.9;;3.5 Km NO Fornazzo (1.5 Km N M. Fontane)
31/03/2000;00:04:08;38.018;15.871;11.15;1.5;;
31/03/2000;00:35:33;38.008;15.885;11.58;1.9;;
02/04/2000;00:01:00;37.752;15.074;5.51;1.2;;1 km NW M. Fontane
31/03/2000;00:54:53;37.126;14.98;18;0.9;;3 Km NE Cassaro
31/03/2000;00:51:43;37.227;15.999;13;1.9;;64 Km NE Siracusa
02/04/2000;00:13:44;37.752;14.907;18.59;1.7;;M. Ruvolo
04/04/2000;00:38:17;37.76;14.912;20.2;2.9;;1 km NE M. Ruvolo
01/01/2000;00:03:18;37.493;14.744;21.6;1.4;;10 Km NNE Ramacca
05/04/2000;00:09:03;37.225;14.772;14.9;1.2;;5.8 Km SSW Militello V.C.
01/01/2000;00:15:51;37.491;14.743;21.3;1.5;;10 Km NNE Ramacca
01/01/2000;00:41:00;37.499;14.743;22;0.9;;10 Km NNE Ramacca
01/01/2000;00:02:19;37.504;14.742;21.5;1;;10 Km NNE Ramacca
07/04/2000;00:41:19;38.09;15.204;9.82;1.3;;A Sud del Golfo di Patti
08/04/2000;00:04:01;37.646;14.945;11.86;1.9;;Ragalna
12/04/2000;00:58:09;37.105;15.635;13.1;1.9;;30 Km al largo di Siracusa
13/04/2000;00:47:20;38.136;15.186;8.59;1.7;;Golfo di Patti
13/04/2000;00:09:31;38.156;15.169;6.13;2;;Golfo di Patti
13/04/2000;00:44:31;38.121;15.186;9.79;1.6;;Golfo di Patti
12/04/2000;00:39:40;37.749;14.999;5.31;1.2;;Cratere Centrale
13/04/2000;00:07:08;37.723;14.998;4.25;1.3;;1.5 km a S M. Frumento Supino
13/04/2000;00:58:33;38.195;15.791;6.77;1.4;;Scilla
13/04/2000;00:05:56;38.143;15.079;10.11;1.8;;Golfo di Patti
14/04/2000;00:05:49;37.739;15.066;5.35;2.1;;2.5 km W M. Fontane
15/04/2000;00:38:32;38.002;15.03;6.67;2;;Montalbano Elicona
16/04/2000;00:52:25;38.051;15.634;45.85;2;;Stretto di Messina
18/04/2000;00:22:38;37.455;14.228;45.6;1.8;;15 Km SW Valguarnera Caropepe
19/04/2000;00:56:52;37.746;15.067;4.09;1.8;;circa 2 km NW M. Fontane
19/04/2000;00:57:09;37.751;15.059;4.71;1.2;;circa 2 km NW M. Fontane
18/04/2000;00:32:41;37.551;16.189;14.5;2.6;;M. Ionio
20/04/2000;00:37:57;37.733;14.993;3.56;1.5;;M. Frumento Supino
21/04/2000;00:26:43;37.676;15.061;14.27;1.1;;Tardaria
20/04/2000;00:17:56;36.713;14.862;26.9;1.7;;2.5 Km SSE Pozzallo
21/04/2000;00:24:29;37.693;15.556;22.6;2.3;;Mar Ionio
21/04/2000;00:44:06;38.065;15.025;10.6;1.6;;Golfo di Patti
23/04/2000;00:37:17;37.08;14.63;18;1;;7 km E Mazzarrone
21/04/2000;00:21:55;38.011;15.89;9.72;2.4;;Bova (RC)
21/04/2000;00:13:04;38.167;15.831;6.86;1.6;;Aspromonte
22/04/2000;00:05:43;37.376;15.841;22;2.3;;60 Km NE Siracusa
25/04/2000;00:13:39;37.462;14.483;36.3;1.8;;4.5 Km SW Raddusa
27/04/2000;00:05:14;37.761;15.061;7.57;2.5;;circa 2 km NW M. Fontane
27/04/2000;00:08:19;37.751;15.065;10;1.6;;circa 2 km NW M. Fontane
27/04/2000;00:27:44;37.75;15.065;7.14;1.8;;circa 2 km NW M. Fontane
26/04/2000;00:06:48;38.022;15.185;5.23;1.1;;Novara di Sicilia
27/04/2000;00:40:45;38.163;15.842;5.51;2.1;;Aspromonte
28/04/2000;00:22:16;37.932;14.729;8.32;2.5;;Comune di Longi
29/04/2000;00:48:29;37.736;14.942;9.8;2.3;;2.5 km NE M. Intraleo
30/04/2000;00:08:48;37.692;15.076;2.7;2.7;;1 km E M.Arcimis
30/04/2000;00:13:38;37.687;15.067;1.9;2.1;;M.Arcimis
30/04/2000;00:22:18;37.692;15.077;2.4;2.1;;1 km E M.Arcimis
01/05/2000;00:32:24;37.176;14.716;13.9;1.6;;3 Km WNW Vizzini
02/05/2000;00:03:55;37.208;14.829;3.8;1.2;;5.5 Km SW Francofonte
03/05/2000;07:09:49,83;37.752;14.954;9.57;1.3;;2,5 km S M. Scavo
03/05/2000;00:25:33;37.304;14.567;25;0.7;;9.5 Km NNE Caltagirone
29/04/2000;00:55:11;37.85;15.099;1.31;1.1;;circa 4 km W Linguaglossa
04/05/2000;00:31:40;37.072;14.964;25.7;1.1;;5.2 Km ENE Palazzolo Acreide
06/05/2000;00:06:57;38.609;15.439;60.1;1.5;;30 km W Capo Vaticano
06/05/2000;00:23:04;38.104;15.236;11.17;1.7;;Golfo di Patti
07/05/2000;00:23:14;37.73;15.11;4.37;2;;Milo
06/05/2000;00:08:40;37.371;16.041;20.3;2.3;;76 Km NE Siracusa
06/05/2000;00:35:36;38.072;15.603;10.67;1.4;;Stretto di Messina
08/05/2000;00:48:12;38.115;15.186;8.18;1.3;;Golfo di Patti
09/05/2000;00:13:23;38.095;15.125;9.36;1.6;;Golfo di Patti
27/04/2000;00:00:19;37.779;15.052;4.85;1.6;;
08/01/2000;00:28:36;37.79;14.998;8.91;2.1;;
11/01/2000;00:51:36;37.762;15.103;4.55;2.3;;
11/01/2000;00:51:55;37.689;15.063;9.85;1;;
14/05/2000;00:46:06;38.137;15.138;15;1.6;;Golfo di Patti
11/05/2000;00:53:20;37.296;15.086;15;1.7;;8 Km Est Lentini
11/05/2000;00:57:09;37.305;15.093;14.7;1.4;;8.6 Km Est Lentini
12/05/2000;00:36:17;37.511;14.511;32;1.8;;11 Km ENE Valguarnera Caropepe
12/05/2000;00:57:38;38.172;15.844;7.39;1.5;;Aspromonte
12/05/2000;00:02:02;38.246;15.853;13.42;1.4;;Sant'Eufemia d'Aspromonte
14/05/2000;00:42:40;38.172;15.834;8.4;1.9;;Aspromonte
14/05/2000;00:11:44;38.052;15.153;11.88;1.5;;Golfo di Patti
15/05/2000;00:41:20;38.044;15.157;8.85;1.6;;Novara di Sicilia
17/05/2000;00:03:26;37.667;14.99;11.88;1.3;;1.6 Km SW Monte Grosso
18/05/2000;00:53:51;37.735;14.916;11.57;2;;0.6 Km SW Monte Lepre
19/05/2000;00:39:53;38.24;15.126;10.63;1.8;;Golfo di Patti
18/05/2000;00:58:02;37.729;15.096;7.57;1.3;;1.7 Km WSW Fornazzo
21/05/2000;00:56:33;37.125;14.592;20.8;0.4;;11 Km SSW Grammichele
22/05/2000;00:48:06;37.182;15.315;25.5;1.5;;10.7 Km NNE Siracusa
20/05/2000;00:39:10;37.798;14.75;10.4;1.9;;8 Km WNW Bronte
22/05/2000;00:25:00;37.724;15.105;4.88;1;;1.5 km SSW Fornazzo
25/05/2000;00:09:35;37.657;15.103;5.17;1.4;;5.5 Km NE Pedara
25/05/2000;00:07:42;37.797;14.992;27.82;1.3;;4.3 km NE M. Scavo
27/05/2000;00:19:03;37.685;15.06;4.42;2.9;;Monte Arcimis
29/05/2000;00:38:51;37.643;15.134;8;2;;2 km Est S.Maria degli Ammalati
29/05/2000;00:25:31;38.138;15.136;9.44;3;;Golfo di Patti
29/05/2000;00:30:03;38.129;15.153;8.65;2.1;;Golfo di Patti
29/05/2000;00:48:30;38.139;15.119;9.22;1.8;;Golfo di Patti
29/05/2000;00:16:10;38.126;15.12;9.2;1.8;;Golfo di Patti
29/05/2000;00:50:15;38.12;15.18;7.24;1.9;;Golfo di Patti
29/05/2000;00:40:55;37.701;14.992;14.01;1.5;;1 km NE Mt. Vetore
29/05/2000;00:30:01;37.74;15.045;4.62;1.3;;1 km NE Mt. Centenari
31/05/2000;00:08:00;38.148;15.12;4.54;1.6;;Golfo di Patti
30/05/2000;00:36:39;37.63;15.05;8.07;2.2;;1.5 km NW Pedara
31/05/2000;00:31:39;36.824;14.432;21.5;1.5;;8.5 Km W S.Croce Camerina
01/06/2000;00:11:34;38.147;15.115;6.7;1.8;;Golfo di Patti
02/06/2000;00:50:27;36.781;14.626;20.5;2;;7.3 Km WSW Scicli
04/06/2000;00:10:49;37.68;14.983;10.29;2;;1.4 Km S Monte Vetore
04/06/2000;00:30:26;37.454;15.519;12.5;1.8;;36 Km NE Augusta
05/06/2000;00:47:26;37.475;14.762;16.3;1;;11.6 Km NNE Ramacca
10/06/2000;00:09:57;37.705;15.11;6.48;2;;1.9 km NE Zafferana
10/06/2000;00:11:27;37.7;15.107;10.88;1.5;;1.3 km NE Zafferana
10/06/2000;00:30:47;37.705;15.109;10.31;1.9;;1.9 km NE Zafferana
05/06/2000;00:29:56;38.127;15.131;10.48;1.8;;Golfo di Patti
07/06/2000;00:55:27;38.132;15.256;7.46;1.2;;Golfo di Patti
13/06/2000;00:40:16;37.616;14.897;5.08;1.5;;S. Maria di Licodia
14/06/2000;00:04:36;37.673;15.012;8.88;1;;M. Grosso
14/06/2000;00:25:33;37.741;14.962;8.89;1.5;;M. Palestra
13/06/2000;00:02:30;36.588;15.704;27;1.9;;55 Km ESE Pachino
12/06/2000;00:50:30;37.305;15.418;15.4;1.5;;19.2 Km NE Augusta
15/09/1999;00:19:51;37.229;15.2;15.9;1.1;;1.9 Km W Augusta
20/06/2000;00:50:24;37.689;15.069;12.04;1.5;;Mt. Arcimis
25/06/2000;00:45:18;37.109;15.537;27.9;1.7;;22 Km ENE Siracusa
24/06/2000;00:06:00;37.67;14.93;12.85;1.6;;3.6 Km SO Monte Parmentelli
25/06/2000;00:33:17;37.705;14.938;5.3;1.1;;2.3 Km O Monte Denza
25/06/2000;00:49:10;37.711;14.95;3.65;1.2;;1.5 Km O Monte Denza
26/06/2000;00:40:43;37.192;14.707;17.5;0.9;;5 Km NW Vizzini
27/06/2000;00:01:59;37.199;14.671;7;1.5;;8 Km NW Vizzini
28/06/2000;00:56:43;37.743;15.127;6.43;1;;1 km W S.Alfio
29/06/2000;00:10:14;37.669;15.146;1.07;1.6;;2.2 Km sud di S. Venerina
30/06/2000;00:51:23;37.169;14.539;21.5;1.4;;8 km Sud Caltagirone
30/06/2000;00:05:34;38.167;15.137;1;2.6;;Golfo di Patti
03/07/2000;00:58:08;37.732;15.07;3.57;1.9;;circa 1.5 km SW M. Fontane
04/07/2000;00:37:55;37.179;15.315;13.9;1.4;;10 Km SE Augusta
10/06/2000;00:30:30;37.07;14.583;15.2;0.9;;2.4 Km SE Mazzarrone
30/04/2000;00:36:23;37.18;15.98;23;2;;62 Km NE Siracusa
06/07/2000;00:15:09;37.664;15.011;9.78;1;;1 km SE M. Grosso
06/07/2000;00:17:32;37.712;15.102;7.77;1.3;;circa 1.5 km E M. Fior di Cosimo
09/07/2000;00:59:39;37.743;15.09;6.11;1.7;;Mt. Fontane
08/07/2000;00:23:04;38.233;15.679;8.34;1.9;;Villa S. Giovanni
07/07/2000;00:50:04;37.346;14.858;17.3;0.9;;5.6 Km NNW Scordia
11/07/2000;00:40:37;37.707;14.981;8.12;2.6;;1 km E M. Denza
11/07/2000;00:32:59;37.702;14.989;10.05;2;;2 km E M. Denza
11/07/2000;00:22:07;37.717;14.996;6.44;2.8;;Montagnola
11/07/2000;00:21:51;37.7;15.002;12.29;1.9;;Rifugio Sapienza
11/07/2000;00:47:33;37.704;15.009;12.49;1.7;;Montagnola
11/07/2000;00:51:49;37.683;15.021;15.43;1.8;;Montagnola
10/07/2000;00:48:22;37.71;15.091;2.67;1.5;;Mt. Fior di Cosimo
10/07/2000;00:34:10;37.969;15.667;18.13;1.6;;Sud di Reggio Calabria
11/07/2000;00:26:59;37.704;14.978;9.37;2.7;;1 km E M. Denza
12/07/2000;00:04:46;37.712;14.999;13.02;1.3;;Montagnola
12/07/2000;00:34:27;37.704;14.978;8.21;2.1;;Mt. Denza
12/07/2000;00:38:23;37.04;15.291;22.9;2.4;;5.4 Km Sud Siracusa
11/07/2000;00:25:59;37.703;14.975;9.38;2.5;;Mt. Denza
11/07/2000;00:36:10;37.704;15;11.84;1.5;;Rifugio Sapienza
11/07/2000;00:10:02;37.707;14.999;10.95;1.6;;Rifugio Sapienza
11/07/2000;00:08:22;37.69;14.995;16.62;1.5;;Rifugio Sapienza
12/07/2000;00:13:07;37.75;15.076;8.89;2.1;;Mt. Rinatu
13/07/2000;00:39:34;37.771;15.074;7.99;1.5;;Mt. Rinatu
11/07/2000;00:17:29;37.692;14.998;14.34;1.6;;Mt. Vetore
13/07/2000;00:51:34;37.7;14.999;12.38;2.3;;Rifugio Sapienza
13/07/2000;00:08:17;37.712;14.983;6.88;2.6;;Mt. Denza
14/07/2000;00:58:32;37.737;15.085;7.96;1.4;;Mt. Fontane
13/07/2000;00:54:42;37.128;15.435;15.5;1.2;;13.4 Km NE Siracusa
10/07/2000;00:53:29;37.05;16.425;9.4;2.2;;99 Km Est Siracusa
17/07/2000;00:59:52;38.111;15.116;9.23;1.6;;Golfo di Patti
17/07/2000;00:34:47;38.102;15.139;9.31;1.9;;Golfo di Patti
18/07/2000;00:49:50;37.721;14.851;17.82;1.8;;3.8 Km Ovest Monte Turchio
19/07/2000;00:52:35;37.516;15.016;4.92;1.2;;1 km Sud Misterbianco
